date,id,url,tweet_content,user,replyCount,retweet_count,language,source,like_count
2023-02-01 20:54:46+00:00,1620888410838962176,https://twitter.com/InstaMuhammad/status/1620888410838962176,@STUPIDREACTIONS Without a doubt Jawan + Tiger 3 for King Khan's cameo till Christmas we will welcome Dunki... SRK year. https://t.co/Wlw2CNI6g0,InstaMuhammad,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:54:45+00:00,1620888406191669249,https://twitter.com/dciembr/status/1620888406191669249,"@hadesmelayu Alkisah, lagu Aisi Deewangi nyanyian Vinod Rathod dan Alka Yagnik daripada filem Deewana (Rishi Kapoor, SRK, Divya) adalah lagu Hindi pertama yang aku minat. Masa kecik dulu selalu dengar lagu tu kat kaset dan jadi pencetus minat kepada lagu Hindi sampai la sekarang.",dciembr,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:54:37+00:00,1620888375044759552,https://twitter.com/iamKhoKha/status/1620888375044759552,King should see this 😂😎❤ @iamsrk Egyptians celebrate #Pathaan 💥❤ @SRKUniverse https://t.co/IyP3KPniF1,iamKhoKha,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-01 20:53:34+00:00,1620888109058768896,https://twitter.com/randhirsrk11/status/1620888109058768896,"@aavishhkar Srk :- Devdas, Chak De India, Darr, My name is khan",randhirsrk11,0,0,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:53:27+00:00,1620888081590255616,https://twitter.com/ohbaazigar/status/1620888081590255616,@Srk_Roshii samajh gaya tha 😭😭😭,ohbaazigar,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:53:23+00:00,1620888063047245824,https://twitter.com/jaff_shaikhh/status/1620888063047245824,"2023 @iamsrk ka hai 
Year start #pathaan 
Mid year #Jawaan
Year end #Dunki
#Pathaan ek jhalak hai #Jawan #Dunki abhi baki hai 🔥 

#srkisback
#Jawan @yrf @Atlee_dir @gaurikhan @RHFilmsOfficial https://t.co/yUiqCB4R7m",jaff_shaikhh,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
2023-02-01 20:53:23+00:00,1620888062137085953,https://twitter.com/NamzzzinWonder/status/1620888062137085953,"Wah ji wah
1st Feb spent right
On #Pathaan meri jaan
Superr🌟Shah Rukh Khan

Fab indulgence to see u back after 5 yrs bunwaas/exile (2018-2023)

But, @iamsrk aap bas khaa rahe ho puri film mein😄
In b/w action, dance, romance
Bhai ke saath bromance
Evergreen Dimpleji's entrance😍 https://t.co/S32kscd8Mh",NamzzzinWonder,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:52:46+00:00,1620887907056893953,https://twitter.com/Cinema00044259/status/1620887907056893953,@i_yogesh22 @BeingSalmanKhan the sallu fans cameo bhikari kab tak pathaan movie ka credit bheek mangta.. de diya na bheek SRK (the king pathaan) ne..ab bas kar bhai ki aanay wali film ka sonch.... SRK fans celeberating pathaan movie..,Cinema00044259,0,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:52:42+00:00,1620887890288058368,https://twitter.com/thoughtsofshah/status/1620887890288058368,@srksfaith @iamsrk this is so sweet. thank you for sharing 🥹❤️,thoughtsofshah,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:52:22+00:00,1620887808377520129,https://twitter.com/GSVlogs13/status/1620887808377520129,@Ek72809748 @saminaUFshaikh @iamsrk Bhai ... Bhagwat Singh ho ya abdul kalam their contribution is great koi nahi bhul sakta. But be intellectual now Shahrukh Khan also represents India globally through the means of cinema.,GSVlogs13,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:51:56+00:00,1620887696494456832,https://twitter.com/ericablueyz/status/1620887696494456832,"@dilse__srk You’re right, of course! I’m going to have to watch Pathaan a few more times…",ericablueyz,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-01 20:51:36+00:00,1620887612394467328,https://twitter.com/kalpanil/status/1620887612394467328,"@KomalNahta Maaf karna sir...mai to nahi, but my wife is BIG fan of srk. But we also have a 9 year old daughter....jisko hume achhi parvarish deni hai...humari duty hai. To meri wife bhi samajh gayi. Hum ye movie theater me nahi dekh sakte. Period. Aise aur bhi hai.",kalpanil,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:51:33+00:00,1620887602453938177,https://twitter.com/IndicWinge/status/1620887602453938177,सबको जाना है एक दिन भाई तेरा SRK क्या अमर है क्या? और सच्चाई इतनी G क्यूँ जलती है बे. नकली आकडे दिखा के Film Hit नहीं होती.,IndicWinge,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:51:30+00:00,1620887589040582656,https://twitter.com/IndicWinge/status/1620887589040582656,@DemoSecrecy @rshah2611 @yamigautam सबको जाना है एक दिन भाई तेरा SRK क्या अमर है क्या? और सच्चाई इतनी G क्यूँ जलती है बे. नकली आकडे दिखा के Film Hit नहीं होती.,IndicWinge,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:51:06+00:00,1620887487811026944,https://twitter.com/anitabo91/status/1620887487811026944,Why would he. It does Not Support the narrativ of him being the next SRK. That would have to imply SRK is over. Pathaan Proved SRK just got started.🔥,anitabo91,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:51:05+00:00,1620887485524967425,https://twitter.com/StefaniGrahu/status/1620887485524967425,"Que SRK diga que a partir de ahora se quiere dedicar a roles de acción porque es con lo que lleva soñando toda su vida como eterno rey del romance pero eh, que sus personajes sigan siendo bebes que tan chiquitos, hace que lo quiera más si cabe",StefaniGrahu,1,0,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
2023-02-01 20:51:04+00:00,1620887478105423873,https://twitter.com/toofanpathaan/status/1620887478105423873,@Harmindarboxoff Srk,toofanpathaan,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:50:46+00:00,1620887405413945345,https://twitter.com/MantriAmit/status/1620887405413945345,@Harmindarboxoff This is what we want from SRK not a mediocre Pathan,MantriAmit,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:50:06+00:00,1620887236412854273,https://twitter.com/baba_bazooka/status/1620887236412854273,@taran_adarsh SRK to Taran Adarsh: https://t.co/SyFaRTErGr,baba_bazooka,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:50:01+00:00,1620887214019461120,https://twitter.com/FaziaKhan18/status/1620887214019461120,@iamsrk   King.   He is coming. South. ♥️. I’m here,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:49:59+00:00,1620887207069499392,https://twitter.com/GreyMan37876278/status/1620887207069499392,@IndiasBigstPoll Srk❤️❤️,GreyMan37876278,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:48:07+00:00,1620886738364428290,https://twitter.com/FaziaKhan18/status/1620886738364428290,@iamsrk   Who is even earning.  Rs 7 lakhs.   Haha.  Good joke.,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:47:51+00:00,1620886670609616897,https://twitter.com/SHOWBIZW0RLD/status/1620886670609616897,"Now only TIGER can challenge #pathaan RECORDS 🔥

#Tiger is coming This #Diwali All Bollywood Box Office Records Break
#Tiger3 
#SalmanKhan 
#TigerCameoInPathaan #beingsalmankhan078 @iamsrk @BeingSalmanKhan @SHOWBIZW0RLD https://t.co/0iBvwUTJg8",SHOWBIZW0RLD,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:47:33+00:00,1620886593627365377,https://twitter.com/madboi0x/status/1620886593627365377,"Mai toh soch raha hu jao logo Sai milu jinhe mai jaanta bhi nhi unse phunchu pathaan kesi lagi logo ka review lu wo sub ko dikhao Twitter pai YouTube pai daal ke bhale hi late review hogaa but hmm such hogAa Jo bhi hogaaa @iamsrk 

#SRKians #pathaanboxoffice #Review https://t.co/ZYxy6M1kl6",madboi0x,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:47:02+00:00,1620886466573533184,https://twitter.com/FaziaKhan18/status/1620886466573533184,@iamsrk    https://t.co/T2rYwAxYz6.  Yu shouldn’t. Do like Ths. ♥️,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:46:48+00:00,1620886408146862081,https://twitter.com/sankya_96k/status/1620886408146862081,@Srk_Global_01 @IjAhmad26 Cry more 😂😂,sankya_96k,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:46:38+00:00,1620886363313954818,https://twitter.com/FarahSrk11192/status/1620886363313954818,@Mangesh05650874 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik And another countries in this world  to   the way  they love him so much♥thats our love we will always spread love for him because he deserves that♥we will always love him for ever no matter what will always love him   the most important thing for me to see him  happy always♥,FarahSrk11192,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:46:35+00:00,1620886350353547265,https://twitter.com/matinsarkar297/status/1620886350353547265,@lifesocialbfly @sam34667 @iamsrk Kaunsa vulgur bro??What is the defination of vulgur for you??You are the same person who without protest let the movie with sexual song Ashique Banaya Apna released.And you are the same people who even watch porn when you are alone. So please don't disrespect yourself any more,matinsarkar297,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:46:15+00:00,1620886268455567360,https://twitter.com/5H4M5UDD1N/status/1620886268455567360,@iamsrk pathaan movie Don &amp; Don 2 ko takkar dia... Sir please Don movie ka part 3 banao... Don 3 movie please please please please please please... Reply jarur karna...,5H4M5UDD1N,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:46:10+00:00,1620886246687150080,https://twitter.com/kumarinamita17/status/1620886246687150080,"@iujjawaltrivedi @dharna_ahuja Ji,isi craze ko dikhane ya ye craze upto ♾️ tak rahne wala h,isiliye ye hathkanda sirf Pathaan pe apnaya gya h, already itne sare flops k baad similar hathkanda brahmastra k liye apnaya gya tha... aur iss buddhe @iamsrk ka koi craze nhi h, Charsiwood #BoycottBollywood",kumarinamita17,0,0,hi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-02-01 20:45:56+00:00,1620886186805055490,https://twitter.com/SalmanSamarthak/status/1620886186805055490,ACCORDING TO SRK FANS #SalmanKhan𓃵 'S FANS R AUTO DRIVERS SO THEY CAN SAY THIS IS D NEUTRAL'S REACTION.,SalmanSamarthak,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:45:49+00:00,1620886159969914881,https://twitter.com/soul_rusted/status/1620886159969914881,Begani shadi mai Abdullah dewana..that is @iamsrk in #Pathan for u..simply explained..hakle #srk ko tuka lag Gaya 😂😂😂,soul_rusted,2,1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-01 20:45:33+00:00,1620886092244451328,https://twitter.com/KshitijSinghal6/status/1620886092244451328,"19.5 Cr On Day8 !!🔥

The Second Highest Net For Bollywood Now !!🔥.. #Pathaan

Soon Will Take Over The Crown From #Dangal

@iamsrk @TheJohnAbraham @deepikapadukone @yrf #pathaanboxoffice #PathaanCollection #ShahRukhKhan𓀠 #JohnAbraham https://t.co/oInTxNqySM",KshitijSinghal6,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:45:20+00:00,1620886035487137792,https://twitter.com/bestofharish/status/1620886035487137792,@Venkate03663809 @SaahsiBrijwasi @ani_digital @ANI @iamsrk @gaurikhan Wrong! Not morphed… Abraham is originally abram https://t.co/Uih2jlZiyc,bestofharish,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:45:02+00:00,1620885963491913728,https://twitter.com/FaziaKhan18/status/1620885963491913728,@iamsrk    Ths movie ♥️,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:44:49+00:00,1620885906843648000,https://twitter.com/Boluwat59133251/status/1620885906843648000,@KungFuGuru @i_yogesh22 Stop Editing rubbish broo…. These movies collection is hire than Srk past movies he released,Boluwat59133251,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:44:33+00:00,1620885840418476034,https://twitter.com/I_M_crazYyy/status/1620885840418476034,@SRKsSaira @iamsrk 💝💝💝,I_M_crazYyy,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:44:28+00:00,1620885818868113412,https://twitter.com/I_M_crazYyy/status/1620885818868113412,@SRKsSaira @iamsrk واہ,I_M_crazYyy,1,0,ur,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:44:03+00:00,1620885712966123520,https://twitter.com/akhlaquequmar35/status/1620885712966123520,@aavishhkar @SRK__FANBOY @Hipsterrrific Friday number around 15 cr rhege show count bi kamm honga and Saturday 25cr and Sunday 30+,akhlaquequmar35,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:43:49+00:00,1620885655810371585,https://twitter.com/Cinema00044259/status/1620885655810371585,@beingamman_27 @SRKzKaali_ Salman ki bas ki baat ni hi mushkil dikhra...agar srk ka cameo acha ho zaroor record banega...I wish salmaan for best..,Cinema00044259,0,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:43:41+00:00,1620885622176219138,https://twitter.com/FaziaKhan18/status/1620885622176219138,@iamsrk    https://t.co/8pV54usG13.     Love be like Ths.,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:42:36+00:00,1620885349466779650,https://twitter.com/SHOWBIZW0RLD/status/1620885349466779650,"Only film can beat #Pathaan box office and hype in #Bollywood is #Don3 
@iamsrk
 and 
@FarOutAkhtar
 should think about it 🙏😎
After #Dunki #Don3 will be great ❤️
If this happened then tsunami sure shot 💞
#srkuniverse
#ShahRukhKhan𓀠 @iamsrk @SHOWBIZW0RLD https://t.co/azqocjIVsP",SHOWBIZW0RLD,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 20:42:27+00:00,1620885312191832072,https://twitter.com/Nazmulahamed69/status/1620885312191832072,@iamsrk @deepikapadukone @TheJohnAbraham @yrf Excellent Movie Sir,Nazmulahamed69,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:42:13+00:00,1620885251982782464,https://twitter.com/danishkhan12/status/1620885251982782464,@IndiasBigstPoll Hahahaha ofcourse SRK ❤,danishkhan12,0,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:42:11+00:00,1620885242671427585,https://twitter.com/Mir__Aafaq/status/1620885242671427585,"They #Bollywood is finished 

#SRK just hold on my Cup of Tea ☕ 😅

Congratulations to #Bollywood as well. SRK #SavedBollywood again. Like he did in the 90's. 

#PathaanBlockbuster

#Pathaan600Crore #Pathaan500CroreEvent",Mir__Aafaq,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:41:56+00:00,1620885181082247168,https://twitter.com/FarahSrk11192/status/1620885181082247168,"@Mangesh05650874 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Also there is something  I will always love him no matter what ♥ always and forever he deserves that love and respect and love and kindness from whole world  really the way all the fans whole world loves him much German, Egypt, American, Canada, India, Brazilian, Mexican, ♥",FarahSrk11192,1,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
2023-02-01 20:41:22+00:00,1620885039658541080,https://twitter.com/Srk06456851/status/1620885039658541080,https://t.co/Nt6AlhdNQT,Srk06456851,0,0,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:40:58+00:00,1620884939486150656,https://twitter.com/rxirfan1985/status/1620884939486150656,@iamsrk @deepikapadukone @TheJohnAbraham @yrf A journey of zero to king of bollywood is like dream becomes true god bless u and ur family khan sab...,rxirfan1985,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:38:57+00:00,1620884429655937025,https://twitter.com/nuruluniqueox/status/1620884429655937025,"23 cr to beat dangal in indian box office 
#pathaan

@BoycottGang bhaag jao
Love u @iamsrk https://t.co/nZomTLwgDR",nuruluniqueox,0,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:38:57+00:00,1620884428569604102,https://twitter.com/JacyKhan/status/1620884428569604102,"@Fangirl__rdk @iamsrk as if I give a damn behen 🤏🏼 mere musibat fangirls honge aise galaatfehmi na rakho. main fangirl nahin hoon

https://t.co/ed797VYBXt",JacyKhan,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:38:53+00:00,1620884415089090561,https://twitter.com/Mir__Aafaq/status/1620884415089090561,"They #Bollywood is finished 

#SRK just hold on my Cup of Tea ☕ 😅

Congratulations to #Bollywood as well. SRK #SavedBollywood again. Like he did in the 90's. 

#PathaanBlockbuster #PathaanCollection",Mir__Aafaq,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:38:53+00:00,1620884413835014146,https://twitter.com/kendoIlroy/status/1620884413835014146,SRK?? 👀,kendoIlroy,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:38:48+00:00,1620884390883778560,https://twitter.com/saikatdey105/status/1620884390883778560,"#9MonthsToGo for @iamsrk birthday ❤️
#SRKDay2023  #MannatYatra2023 https://t.co/CYkSdjpuln",saikatdey105,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:38:46+00:00,1620884385875767297,https://twitter.com/FarahSrk11192/status/1620884385875767297,"@Mangesh05650874 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Definitely yes  I'm totally agree with you  , there's a beautiful  message is here  ♥ always I love him so much  no matter what  I still love him, always  every time when I grow up my love  for him  also grow up  ♥ I'm so so happy   for him really ♥",FarahSrk11192,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 20:38:45+00:00,1620884381303988224,https://twitter.com/sstshrya/status/1620884381303988224,"@ItsMeSanjit_01 @iamsrk #BoycottBollywoodForever 
#justiceforSushanthSinghRajput",sstshrya,0,2,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-02-01 20:38:23+00:00,1620884289041870848,https://twitter.com/JacyKhan/status/1620884289041870848,"@sanaafsal @iamsrk ahaa I know last year sana, par yeh aisi news aaj ki hai na uski baat kar rahi thi",JacyKhan,0,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-02-01 20:38:08+00:00,1620884224688685056,https://twitter.com/srk1000faces/status/1620884224688685056,"@vineethamenon4 @iamsrk @yrf @SRKUniverse Yes, please DM me the link so that I can forward it. Thanks!",srk1000faces,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-02-01 20:37:49+00:00,1620884146397794304,https://twitter.com/Mangesh05650874/status/1620884146397794304,@iamhindsrk @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Unforgettable moment ! ❤👑,Mangesh05650874,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 20:37:40+00:00,1620884108162523136,https://twitter.com/RiderJohnyBaba2/status/1620884108162523136,@Megastar_SRK_ @Arya_nKishu69 😂😂,RiderJohnyBaba2,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:37:24+00:00,1620884041544384512,https://twitter.com/sanaafsal/status/1620884041544384512,@JacyKhan @iamsrk This is from last year,sanaafsal,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:37:19+00:00,1620884021021667328,https://twitter.com/Mustakim__02/status/1620884021021667328,@iamsrk Sir kya Pathaan part 2 banegi? ❤‍🔥,Mustakim__02,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:36:46+00:00,1620883882739654656,https://twitter.com/vertigay314/status/1620883882739654656,any RRR-heads who watched Pathaan and are now into SRK and want more crazy Indian action please watch Veer Zaara on prime video where he plays a squadron leader who goes on a dangerous mission to Pakistan and ends up in jail. wild movie!!!,vertigay314,13,12,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",110
2023-02-01 20:36:34+00:00,1620883830608650240,https://twitter.com/YudhajitDutta/status/1620883830608650240,"Finally I watched #Pathaan. Absolutely deserves to be a blockbuster!!!

Loved the experience.

Shahrukh Bhai was awesome. Deepika was great. And we definitely need a film with Jim. John Abraham was outstanding.

@yrf @TheJohnAbraham @iamsrk @deepikapadukone",YudhajitDutta,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 20:36:32+00:00,1620883820680744961,https://twitter.com/ayan_27_/status/1620883820680744961,"Humble request to all Srkians
Again we come together and see the #PATHAAN on Friday, Saturday, Sunday, 
Our Goal is #1000cr_Pathaan 👑
Boom.....💥

Show again the Power of Stardom /Shahdom
 #SRK𓃵 #ShahRukhKhan𓀠 #SRKUniverse #SRKian #SRK #pathaanboxoffice @iamsrk",ayan_27_,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 20:35:29+00:00,1620883558775808002,https://twitter.com/Hey_Yajur/status/1620883558775808002,"SRK...….My Name is Khan.....KH..an
From The Epiglottis",Hey_Yajur,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 20:35:14+00:00,1620883494670045185,https://twitter.com/Mir__Aafaq/status/1620883494670045185,"They #Bollywood is finished 

#SRK just hold on my Cup of Tea ☕ 😅

#PathaanBlockbuster #PathaanCollection",Mir__Aafaq,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 20:35:13+00:00,1620883490622382098,https://twitter.com/BalikciZuleyha/status/1620883490622382098,"SRK Pathaan Trailer Burj Khalifa Dubai Big Promotion Pathaan,Shahrukh khan Dubai New Movie,Bollywood #Dubai News 2023
https://t.co/5itiCz79WN",BalikciZuleyha,0,0,in,"<a href=""https://www.fs-poster.com"" rel=""nofollow"">FS Poster 3</a>",0
2023-02-01 20:34:44+00:00,1620883368572518400,https://twitter.com/saptarshibose19/status/1620883368572518400,"@iPandeyShweta Story is very weak, action scenes are copied from Hollywood ( captain America, Hobbs and Shaw's, James bond,and some suits from avengers). If you remove Salman and srk chemistry, John and srk there is nothing to watch. Too much hyped. ETT and TZH is much much better than pathan",saptarshibose19,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:34:43+00:00,1620883366508892161,https://twitter.com/imawais01/status/1620883366508892161,@MainTejaHoon_ @beingMSB Srk ka baap hi tha pathan may shed tu ny sahi se dekha nhe 🤣🤣 Cameo to dekha ho ga na tu ny 🤣🤣,imawais01,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:34:11+00:00,1620883231167090693,https://twitter.com/Hangul137489521/status/1620883231167090693,@amir4_u @JoySRKian_2 aree isnt watching movie haram / song / dance / etc . How is this allowed ?? How will sister with burka watch movie ? will she take it off ? I’m glad Pathaan is turning conservative muslims to movie watching and removing of burka in the movie halls . Three Cheers for SRK @iamsrk,Hangul137489521,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:34:10+00:00,1620883228696666113,https://twitter.com/i_am__chin2/status/1620883228696666113,"@black_pearl_350 @nepalesruben @officialavatar @iamsrk @IMAX He is king of Bollywood
Indian cinema also includes South industries
Don't think only Bollywood is indian cinema",i_am__chin2,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 20:33:47+00:00,1620883130709331968,https://twitter.com/CuriousBW/status/1620883130709331968,It’s time #Pathaan #SRK https://t.co/6WUoTTAoZO,CuriousBW,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-01 20:33:43+00:00,1620883112270958617,https://twitter.com/RajputFactor_/status/1620883112270958617,@kamaalrkhan When others taking trash like #NehaKakkar #Badshah #TonyKakar and Tanisk Bagchi @yrf and @iamsrk went with class and quality music and singers. #Pathaan,RajputFactor_,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 20:33:38+00:00,1620883092901855234,https://twitter.com/Hangul137489521/status/1620883092901855234,@siddza @JoySRKian_2 @TeamSRKWarriors @iamzahero1437 aree isnt watching movie haram / song / dance / etc . How is this allowed ?? How will sister with burka watch movie ? will she take it off ? I’m glad Pathaan is turning conservative muslims to movie watching and removing of burka in the movie halls . Three Cheers for SRK @iamsrk,Hangul137489521,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
